iter	Passed	Remaining
795	3048	781
796	3052	777
797	3055	773
798	3059	769
799	3062	765
800	3066	761
801	3069	757
802	3073	753
803	3076	749
804	3080	746
805	3083	742
806	3086	738
807	3090	734
808	3094	730
809	3097	726
810	3100	722
811	3104	718
812	3107	714
813	3111	710
814	3114	707
815	3118	703
816	3122	699
817	3125	695
818	3129	691
819	3132	687
820	3136	683
821	3139	679
822	3143	675
823	3146	672
824	3150	668
825	3153	664
826	3157	660
827	3161	656
828	3165	652
829	3169	649
830	3173	645
831	3177	641
832	3182	637
833	3185	634
834	3189	630
835	3194	626
836	3198	622
837	3202	619
838	3205	615
839	3210	611
840	3214	607
841	3217	603
842	3221	599
843	3224	596
844	3228	592
845	3231	588
846	3235	584
847	3238	580
848	3242	576
849	3245	572
850	3249	568
851	3252	565
852	3256	561
853	3259	557
854	3263	553
855	3267	549
856	3270	545
857	3273	541
858	3277	537
859	3280	534
860	3284	530
861	3287	526
862	3291	522
863	3294	518
864	3298	514
865	3301	510
866	3305	507
867	3308	503
868	3312	499
869	3315	495
870	3319	491
871	3322	487
872	3326	483
873	3329	479
874	3333	476
875	3336	472
876	3339	468
877	3343	464
878	3347	460
879	3351	457
880	3354	453
881	3358	449
882	3362	445
883	3366	441
884	3370	437
885	3374	434
886	3378	430
887	3382	426
888	3386	422
889	3391	419
890	3394	415
891	3399	411
892	3403	407
893	3406	403
894	3410	400
895	3413	396
896	3417	392
897	3421	388
898	3424	384
899	3428	380
900	3431	377
901	3435	373
902	3438	369
903	3442	365
904	3445	361
905	3449	357
906	3452	353
907	3456	350
908	3459	346
909	3463	342
910	3466	338
911	3470	334
912	3473	331
913	3477	327
914	3481	323
915	3484	319
916	3487	315
917	3491	311
918	3495	308
919	3498	304
920	3502	300
921	3505	296
922	3508	292
923	3512	288
924	3515	285
925	3518	281
926	3522	277
927	3525	273
928	3529	269
929	3532	265
930	3536	262
931	3539	258
932	3544	254
933	3548	250
934	3551	246
935	3555	243
936	3559	239
937	3562	235
938	3567	231
939	3571	227
940	3576	224
941	3581	220
942	3585	216
943	3588	212
944	3594	209
945	3598	205
946	3602	201
947	3605	197
948	3609	193
949	3612	190
950	3615	186
951	3619	182
952	3623	178
953	3626	174
954	3629	171
955	3633	167
956	3637	163
957	3640	159
958	3643	155
959	3646	151
960	3650	148
961	3653	144
962	3657	140
963	3661	136
964	3664	132
965	3667	129
966	3671	125
967	3675	121
968	3678	117
969	3682	113
970	3685	110
971	3689	106
972	3692	102
973	3695	98
974	3699	94
975	3703	91
976	3706	87
977	3709	83
978	3713	79
979	3716	75
980	3720	72
981	3723	68
982	3726	64
983	3730	60
984	3733	56
985	3737	53
986	3745	49
987	3749	45
988	3753	41
989	3756	37
990	3760	34
991	3765	30
992	3770	26
993	3775	22
994	3779	18
995	3783	15
996	3788	11
997	3791	7
998	3794	3
999	3798	0
